forecast_date,target,target_end_date,location,type,quantile,value
2021-01-28,75 day ahead inc hosp,2021-04-13,44,quantile,0.025,0.2861480193740288
2021-01-28,76 day ahead inc hosp,2021-04-14,44,quantile,0.025,0.2646565223510331
2021-01-28,77 day ahead inc hosp,2021-04-15,44,quantile,0.025,0.2448865765586941
2021-01-28,78 day ahead inc hosp,2021-04-16,44,quantile,0.025,0.2268800686824186
2021-01-28,79 day ahead inc hosp,2021-04-17,44,quantile,0.025,0.2105486813217221
2021-01-28,80 day ahead inc hosp,2021-04-18,44,quantile,0.025,0.19564706554798944
2021-01-28,81 day ahead inc hosp,2021-04-19,44,quantile,0.025,0.18203096370504931
2021-01-28,82 day ahead inc hosp,2021-04-20,44,quantile,0.025,0.16960817012933077
2021-01-28,83 day ahead inc hosp,2021-04-21,44,quantile,0.025,0.15822112190755105
2021-01-28,84 day ahead inc hosp,2021-04-22,44,quantile,0.025,0.14777571726151975
2021-01-28,85 day ahead inc hosp,2021-04-23,44,quantile,0.025,0.1375514030444832
2021-01-28,86 day ahead inc hosp,2021-04-24,44,quantile,0.025,0.12680784918539273
2021-01-28,87 day ahead inc hosp,2021-04-25,44,quantile,0.025,0.1171003075972128
2021-01-28,88 day ahead inc hosp,2021-04-26,44,quantile,0.025,0.10845423801633886
2021-01-28,89 day ahead inc hosp,2021-04-27,44,quantile,0.025,0.10007258049672124
2021-01-28,90 day ahead inc hosp,2021-04-28,44,quantile,0.025,0.09210967784807733
2021-01-28,91 day ahead inc hosp,2021-04-29,44,quantile,0.025,0.0847558274121895
2021-01-28,92 day ahead inc hosp,2021-04-30,44,quantile,0.025,0.07785775456793524
2021-01-28,93 day ahead inc hosp,2021-05-01,44,quantile,0.025,0.07144285767714399
2021-01-28,94 day ahead inc hosp,2021-05-02,44,quantile,0.025,0.06543618018512799
2021-01-28,95 day ahead inc hosp,2021-05-03,44,quantile,0.025,0.05970749433449668
2021-01-28,96 day ahead inc hosp,2021-05-04,44,quantile,0.025,0.0543345500959776
2021-01-28,97 day ahead inc hosp,2021-05-05,44,quantile,0.025,0.04948206650321359
2021-01-28,98 day ahead inc hosp,2021-05-06,44,quantile,0.025,0.04516380206536338
2021-01-28,0 day ahead inc hosp,2021-01-28,44,quantile,0.100,29.378951746551515
2021-01-28,1 day ahead inc hosp,2021-01-29,44,quantile,0.100,30.08948724890602
2021-01-28,2 day ahead inc hosp,2021-01-30,44,quantile,0.100,30.69397990080805
2021-01-28,3 day ahead inc hosp,2021-01-31,44,quantile,0.100,30.843966170368176
2021-01-28,4 day ahead inc hosp,2021-02-01,44,quantile,0.100,30.546803385464816
2021-01-28,5 day ahead inc hosp,2021-02-02,44,quantile,0.100,30.041142430662227
2021-01-28,6 day ahead inc hosp,2021-02-03,44,quantile,0.100,29.494656758683888
2021-01-28,7 day ahead inc hosp,2021-02-04,44,quantile,0.100,28.9287629421733
2021-01-28,8 day ahead inc hosp,2021-02-05,44,quantile,0.100,28.371101469873935
2021-01-28,9 day ahead inc hosp,2021-02-06,44,quantile,0.100,27.876676550735375
2021-01-28,10 day ahead inc hosp,2021-02-07,44,quantile,0.100,26.946638163675495
2021-01-28,11 day ahead inc hosp,2021-02-08,44,quantile,0.100,25.75362364622324
2021-01-28,12 day ahead inc hosp,2021-02-09,44,quantile,0.100,24.580336569172104
2021-01-28,13 day ahead inc hosp,2021-02-10,44,quantile,0.100,24.12884750527254
2021-01-28,14 day ahead inc hosp,2021-02-11,44,quantile,0.100,23.115778010085137
2021-01-28,15 day ahead inc hosp,2021-02-12,44,quantile,0.100,22.140204265435653
2021-01-28,16 day ahead inc hosp,2021-02-13,44,quantile,0.100,20.938772991364765
2021-01-28,17 day ahead inc hosp,2021-02-14,44,quantile,0.100,19.767736428815933
2021-01-28,18 day ahead inc hosp,2021-02-15,44,quantile,0.100,18.653210883985082
2021-01-28,19 day ahead inc hosp,2021-02-16,44,quantile,0.100,17.611045393240214
2021-01-28,20 day ahead inc hosp,2021-02-17,44,quantile,0.100,16.641051001978173
2021-01-28,21 day ahead inc hosp,2021-02-18,44,quantile,0.100,15.738035094801877
2021-01-28,22 day ahead inc hosp,2021-02-19,44,quantile,0.100,14.88180403418814
2021-01-28,23 day ahead inc hosp,2021-02-20,44,quantile,0.100,14.055426015495796
2021-01-28,24 day ahead inc hosp,2021-02-21,44,quantile,0.100,13.250111057184899
2021-01-28,25 day ahead inc hosp,2021-02-22,44,quantile,0.100,12.468562783507469
2021-01-28,26 day ahead inc hosp,2021-02-23,44,quantile,0.100,11.71831722080569
2021-01-28,27 day ahead inc hosp,2021-02-24,44,quantile,0.100,11.001185279282494
2021-01-28,28 day ahead inc hosp,2021-02-25,44,quantile,0.100,10.313462561413584
2021-01-28,29 day ahead inc hosp,2021-02-26,44,quantile,0.100,9.65451204891845
2021-01-28,30 day ahead inc hosp,2021-02-27,44,quantile,0.100,9.03116912798652
2021-01-28,31 day ahead inc hosp,2021-02-28,44,quantile,0.100,8.451211421792179
2021-01-28,32 day ahead inc hosp,2021-03-01,44,quantile,0.100,7.91751652020412
2021-01-28,33 day ahead inc hosp,2021-03-02,44,quantile,0.100,7.425625488615092
2021-01-28,34 day ahead inc hosp,2021-03-03,44,quantile,0.100,6.967967995179681
2021-01-28,35 day ahead inc hosp,2021-03-04,44,quantile,0.100,6.5417090034783385
2021-01-28,36 day ahead inc hosp,2021-03-05,44,quantile,0.100,6.145470468763453
2021-01-28,37 day ahead inc hosp,2021-03-06,44,quantile,0.100,5.772778837180397
2021-01-28,38 day ahead inc hosp,2021-03-07,44,quantile,0.100,5.420870257864528
2021-01-28,39 day ahead inc hosp,2021-03-08,44,quantile,0.100,5.092679823501471
2021-01-28,40 day ahead inc hosp,2021-03-09,44,quantile,0.100,4.788993845194434
2021-01-28,41 day ahead inc hosp,2021-03-10,44,quantile,0.100,4.5074841590742265
2021-01-28,42 day ahead inc hosp,2021-03-11,44,quantile,0.100,4.245655523052312
2021-01-28,43 day ahead inc hosp,2021-03-12,44,quantile,0.100,4.002371842894488
2021-01-28,44 day ahead inc hosp,2021-03-13,44,quantile,0.100,3.7776982425427876
2021-01-28,45 day ahead inc hosp,2021-03-14,44,quantile,0.100,3.502377961641406
2021-01-28,46 day ahead inc hosp,2021-03-15,44,quantile,0.100,3.2145198636408425
2021-01-28,47 day ahead inc hosp,2021-03-16,44,quantile,0.100,2.9500881990026624
2021-01-28,48 day ahead inc hosp,2021-03-17,44,quantile,0.100,2.7079626721725174
2021-01-28,49 day ahead inc hosp,2021-03-18,44,quantile,0.100,2.4863729444815585
2021-01-28,50 day ahead inc hosp,2021-03-19,44,quantile,0.100,2.283560942078876
2021-01-28,51 day ahead inc hosp,2021-03-20,44,quantile,0.100,2.097916914112962
2021-01-28,52 day ahead inc hosp,2021-03-21,44,quantile,0.100,1.9283045997995862
2021-01-28,53 day ahead inc hosp,2021-03-22,44,quantile,0.100,1.7732084871289169
2021-01-28,54 day ahead inc hosp,2021-03-23,44,quantile,0.100,1.6310320906527502
2021-01-28,55 day ahead inc hosp,2021-03-24,44,quantile,0.100,1.5006409211690863
2021-01-28,56 day ahead inc hosp,2021-03-25,44,quantile,0.100,1.3808872074388623
2021-01-28,57 day ahead inc hosp,2021-03-26,44,quantile,0.100,1.270667536631346
2021-01-28,58 day ahead inc hosp,2021-03-27,44,quantile,0.100,1.169365766570613
2021-01-28,59 day ahead inc hosp,2021-03-28,44,quantile,0.100,1.0765800480212573
2021-01-28,60 day ahead inc hosp,2021-03-29,44,quantile,0.100,0.9914491305233467
2021-01-28,61 day ahead inc hosp,2021-03-30,44,quantile,0.100,0.9134591030239507
2021-01-28,62 day ahead inc hosp,2021-03-31,44,quantile,0.100,0.8422853011713353
2021-01-28,63 day ahead inc hosp,2021-04-01,44,quantile,0.100,0.7772498108929357
2021-01-28,64 day ahead inc hosp,2021-04-02,44,quantile,0.100,0.7177571458245031
2021-01-28,65 day ahead inc hosp,2021-04-03,44,quantile,0.100,0.6637299580962766
2021-01-28,66 day ahead inc hosp,2021-04-04,44,quantile,0.100,0.6152526112147898
2021-01-28,67 day ahead inc hosp,2021-04-05,44,quantile,0.100,0.5715523281751018
2021-01-28,68 day ahead inc hosp,2021-04-06,44,quantile,0.100,0.5311716615730004
2021-01-28,69 day ahead inc hosp,2021-04-07,44,quantile,0.100,0.4936275426281284
2021-01-28,70 day ahead inc hosp,2021-04-08,44,quantile,0.100,0.45962655130210334
2021-01-28,71 day ahead inc hosp,2021-04-09,44,quantile,0.100,0.4300061523433536
2021-01-28,72 day ahead inc hosp,2021-04-10,44,quantile,0.100,0.40464215778854407
2021-01-28,73 day ahead inc hosp,2021-04-11,44,quantile,0.100,0.3823110327577346
2021-01-28,74 day ahead inc hosp,2021-04-12,44,quantile,0.100,0.36186930437758985
2021-01-28,75 day ahead inc hosp,2021-04-13,44,quantile,0.100,0.33582828159350164
2021-01-28,76 day ahead inc hosp,2021-04-14,44,quantile,0.100,0.30746866580416354
2021-01-28,77 day ahead inc hosp,2021-04-15,44,quantile,0.100,0.2813668826742774
2021-01-28,78 day ahead inc hosp,2021-04-16,44,quantile,0.100,0.2574044118624615
2021-01-28,79 day ahead inc hosp,2021-04-17,44,quantile,0.100,0.23528412288837444
2021-01-28,80 day ahead inc hosp,2021-04-18,44,quantile,0.100,0.21490162665561488
2021-01-28,81 day ahead inc hosp,2021-04-19,44,quantile,0.100,0.19635300827081073
2021-01-28,82 day ahead inc hosp,2021-04-20,44,quantile,0.100,0.1794974897997292
2021-01-28,83 day ahead inc hosp,2021-04-21,44,quantile,0.100,0.16413279511343776
2021-01-28,84 day ahead inc hosp,2021-04-22,44,quantile,0.100,0.1500851755602166
2021-01-28,85 day ahead inc hosp,2021-04-23,44,quantile,0.100,0.13854593191952788
2021-01-28,86 day ahead inc hosp,2021-04-24,44,quantile,0.100,0.13082234615106728
2021-01-28,87 day ahead inc hosp,2021-04-25,44,quantile,0.100,0.12393178461684846
2021-01-28,88 day ahead inc hosp,2021-04-26,44,quantile,0.100,0.11788878824979367
2021-01-28,89 day ahead inc hosp,2021-04-27,44,quantile,0.100,0.10958745783036242
2021-01-28,90 day ahead inc hosp,2021-04-28,44,quantile,0.100,0.10021257326663949
2021-01-28,91 day ahead inc hosp,2021-04-29,44,quantile,0.100,0.09149817819280372
2021-01-28,92 day ahead inc hosp,2021-04-30,44,quantile,0.100,0.0833751555987035
2021-01-28,93 day ahead inc hosp,2021-05-01,44,quantile,0.100,0.07595285125234108
2021-01-28,94 day ahead inc hosp,2021-05-02,44,quantile,0.100,0.06927813791528095
2021-01-28,95 day ahead inc hosp,2021-05-03,44,quantile,0.100,0.06314969841219263
2021-01-28,96 day ahead inc hosp,2021-05-04,44,quantile,0.100,0.05748841777948282
2021-01-28,97 day ahead inc hosp,2021-05-05,44,quantile,0.100,0.05236591664136751
2021-01-28,98 day ahead inc hosp,2021-05-06,44,quantile,0.100,0.04777722027496622
2021-01-28,0 day ahead inc hosp,2021-01-28,44,quantile,0.250,29.51035939218208
2021-01-28,1 day ahead inc hosp,2021-01-29,44,quantile,0.250,30.22902210240902
2021-01-28,2 day ahead inc hosp,2021-01-30,44,quantile,0.250,30.90045850921033
2021-01-28,3 day ahead inc hosp,2021-01-31,44,quantile,0.250,30.97283398798084
2021-01-28,4 day ahead inc hosp,2021-02-01,44,quantile,0.250,31.100398824346975
2021-01-28,5 day ahead inc hosp,2021-02-02,44,quantile,0.250,31.03237030546461
2021-01-28,6 day ahead inc hosp,2021-02-03,44,quantile,0.250,30.66508669742014
2021-01-28,7 day ahead inc hosp,2021-02-04,44,quantile,0.250,30.197741659412785
2021-01-28,8 day ahead inc hosp,2021-02-05,44,quantile,0.250,29.450863908537983
2021-01-28,9 day ahead inc hosp,2021-02-06,44,quantile,0.250,28.439240707401733
2021-01-28,10 day ahead inc hosp,2021-02-07,44,quantile,0.250,27.567044085349316
2021-01-28,11 day ahead inc hosp,2021-02-08,44,quantile,0.250,26.65188269582989
2021-01-28,12 day ahead inc hosp,2021-02-09,44,quantile,0.250,25.504524739574386
2021-01-28,13 day ahead inc hosp,2021-02-10,44,quantile,0.250,24.447957910729166
2021-01-28,14 day ahead inc hosp,2021-02-11,44,quantile,0.250,23.46555297174526
2021-01-28,15 day ahead inc hosp,2021-02-12,44,quantile,0.250,22.35488235592144
2021-01-28,16 day ahead inc hosp,2021-02-13,44,quantile,0.250,21.42460086849186
2021-01-28,17 day ahead inc hosp,2021-02-14,44,quantile,0.250,20.529141209582182
2021-01-28,18 day ahead inc hosp,2021-02-15,44,quantile,0.250,19.670097280242864
2021-01-28,19 day ahead inc hosp,2021-02-16,44,quantile,0.250,18.72801500280674
2021-01-28,20 day ahead inc hosp,2021-02-17,44,quantile,0.250,17.845741614603416
2021-01-28,21 day ahead inc hosp,2021-02-18,44,quantile,0.250,17.05048306295832
2021-01-28,22 day ahead inc hosp,2021-02-19,44,quantile,0.250,16.35614830529171
2021-01-28,23 day ahead inc hosp,2021-02-20,44,quantile,0.250,15.75776836111756
2021-01-28,24 day ahead inc hosp,2021-02-21,44,quantile,0.250,14.894287431267042
2021-01-28,25 day ahead inc hosp,2021-02-22,44,quantile,0.250,14.023261229377713
2021-01-28,26 day ahead inc hosp,2021-02-23,44,quantile,0.250,13.193490499307806
2021-01-28,27 day ahead inc hosp,2021-02-24,44,quantile,0.250,12.4194268711499
2021-01-28,28 day ahead inc hosp,2021-02-25,44,quantile,0.250,11.706479266645403
2021-01-28,29 day ahead inc hosp,2021-02-26,44,quantile,0.250,11.047282042575777
2021-01-28,30 day ahead inc hosp,2021-02-27,44,quantile,0.250,10.42727802527235
2021-01-28,31 day ahead inc hosp,2021-02-28,44,quantile,0.250,9.83414210204581
2021-01-28,32 day ahead inc hosp,2021-03-01,44,quantile,0.250,9.264723283769417
2021-01-28,33 day ahead inc hosp,2021-03-02,44,quantile,0.250,8.72282074260257
2021-01-28,34 day ahead inc hosp,2021-03-03,44,quantile,0.250,8.209671119892281
2021-01-28,35 day ahead inc hosp,2021-03-04,44,quantile,0.250,7.723639385541187
2021-01-28,36 day ahead inc hosp,2021-03-05,44,quantile,0.250,7.262096605235343
2021-01-28,37 day ahead inc hosp,2021-03-06,44,quantile,0.250,6.794337151315418
2021-01-28,38 day ahead inc hosp,2021-03-07,44,quantile,0.250,6.317377186538895
2021-01-28,39 day ahead inc hosp,2021-03-08,44,quantile,0.250,5.869918928511664
2021-01-28,40 day ahead inc hosp,2021-03-09,44,quantile,0.250,5.45228732304065
2021-01-28,41 day ahead inc hosp,2021-03-10,44,quantile,0.250,5.0645491649634735
2021-01-28,42 day ahead inc hosp,2021-03-11,44,quantile,0.250,4.70808788705531
2021-01-28,43 day ahead inc hosp,2021-03-12,44,quantile,0.250,4.384939705218532
2021-01-28,44 day ahead inc hosp,2021-03-13,44,quantile,0.250,4.051812848056562
2021-01-28,45 day ahead inc hosp,2021-03-14,44,quantile,0.250,3.746044550944096
2021-01-28,46 day ahead inc hosp,2021-03-15,44,quantile,0.250,3.4826055854117746
2021-01-28,47 day ahead inc hosp,2021-03-16,44,quantile,0.250,3.2401865966253585
2021-01-28,48 day ahead inc hosp,2021-03-17,44,quantile,0.250,3.017164604302498
2021-01-28,49 day ahead inc hosp,2021-03-18,44,quantile,0.250,2.8112333849279887
2021-01-28,50 day ahead inc hosp,2021-03-19,44,quantile,0.250,2.620946158606876
2021-01-28,51 day ahead inc hosp,2021-03-20,44,quantile,0.250,2.4443834405910496
2021-01-28,52 day ahead inc hosp,2021-03-21,44,quantile,0.250,2.279653725264787
2021-01-28,53 day ahead inc hosp,2021-03-22,44,quantile,0.250,2.1259668757677948
2021-01-28,54 day ahead inc hosp,2021-03-23,44,quantile,0.250,1.983387633493263
2021-01-28,55 day ahead inc hosp,2021-03-24,44,quantile,0.250,1.8288435503276599
2021-01-28,56 day ahead inc hosp,2021-03-25,44,quantile,0.250,1.6804214999369067
2021-01-28,57 day ahead inc hosp,2021-03-26,44,quantile,0.250,1.544532835557502
2021-01-28,58 day ahead inc hosp,2021-03-27,44,quantile,0.250,1.421176043203745
2021-01-28,59 day ahead inc hosp,2021-03-28,44,quantile,0.250,1.3101459204289672
2021-01-28,60 day ahead inc hosp,2021-03-29,44,quantile,0.250,1.2104977822438177
2021-01-28,61 day ahead inc hosp,2021-03-30,44,quantile,0.250,1.1206993247577812
2021-01-28,62 day ahead inc hosp,2021-03-31,44,quantile,0.250,1.0392698612005105
2021-01-28,63 day ahead inc hosp,2021-04-01,44,quantile,0.250,0.9649359761109807
2021-01-28,64 day ahead inc hosp,2021-04-02,44,quantile,0.250,0.8961948681242629
2021-01-28,65 day ahead inc hosp,2021-04-03,44,quantile,0.250,0.8313408707342125
2021-01-28,66 day ahead inc hosp,2021-04-04,44,quantile,0.250,0.7695121357784043
2021-01-28,67 day ahead inc hosp,2021-04-05,44,quantile,0.250,0.7104690083432998
2021-01-28,68 day ahead inc hosp,2021-04-06,44,quantile,0.250,0.6544558004540453
2021-01-28,69 day ahead inc hosp,2021-04-07,44,quantile,0.250,0.6021000185867462
2021-01-28,70 day ahead inc hosp,2021-04-08,44,quantile,0.250,0.5525035333352162
2021-01-28,71 day ahead inc hosp,2021-04-09,44,quantile,0.250,0.5050787963655994
2021-01-28,72 day ahead inc hosp,2021-04-10,44,quantile,0.250,0.46176631333946294
2021-01-28,73 day ahead inc hosp,2021-04-11,44,quantile,0.250,0.42226539034259314
2021-01-28,74 day ahead inc hosp,2021-04-12,44,quantile,0.250,0.38632716096761566
2021-01-28,75 day ahead inc hosp,2021-04-13,44,quantile,0.250,0.3575214942827034
2021-01-28,76 day ahead inc hosp,2021-04-14,44,quantile,0.250,0.33416484297288157
2021-01-28,77 day ahead inc hosp,2021-04-15,44,quantile,0.250,0.3136342025735062
2021-01-28,78 day ahead inc hosp,2021-04-16,44,quantile,0.250,0.2957251663849437
2021-01-28,79 day ahead inc hosp,2021-04-17,44,quantile,0.250,0.2802641128859619
2021-01-28,80 day ahead inc hosp,2021-04-18,44,quantile,0.250,0.26038300886563626
2021-01-28,81 day ahead inc hosp,2021-04-19,44,quantile,0.250,0.239162077875836
2021-01-28,82 day ahead inc hosp,2021-04-20,44,quantile,0.250,0.21956845918142373
2021-01-28,83 day ahead inc hosp,2021-04-21,44,quantile,0.250,0.20154852997250045
2021-01-28,84 day ahead inc hosp,2021-04-22,44,quantile,0.250,0.18498623708086698
2021-01-28,85 day ahead inc hosp,2021-04-23,44,quantile,0.250,0.16967419131189765
2021-01-28,86 day ahead inc hosp,2021-04-24,44,quantile,0.250,0.15556071435686764
2021-01-28,87 day ahead inc hosp,2021-04-25,44,quantile,0.250,0.1426657962354228
2021-01-28,88 day ahead inc hosp,2021-04-26,44,quantile,0.250,0.13092975650392674
2021-01-28,89 day ahead inc hosp,2021-04-27,44,quantile,0.250,0.12180848137970991
2021-01-28,90 day ahead inc hosp,2021-04-28,44,quantile,0.250,0.11457549669122208
2021-01-28,91 day ahead inc hosp,2021-04-29,44,quantile,0.250,0.1081463933687497
2021-01-28,92 day ahead inc hosp,2021-04-30,44,quantile,0.250,0.10236557992654517
2021-01-28,93 day ahead inc hosp,2021-05-01,44,quantile,0.250,0.09698194513100108
2021-01-28,94 day ahead inc hosp,2021-05-02,44,quantile,0.250,0.0906693402193954
2021-01-28,95 day ahead inc hosp,2021-05-03,44,quantile,0.250,0.0829963913962643
2021-01-28,96 day ahead inc hosp,2021-05-04,44,quantile,0.250,0.07603313617874456
2021-01-28,97 day ahead inc hosp,2021-05-05,44,quantile,0.250,0.06982035023200417
2021-01-28,98 day ahead inc hosp,2021-05-06,44,quantile,0.250,0.06426687631176392
2021-01-28,0 day ahead inc hosp,2021-01-28,44,quantile,0.500,29.83862252058694
2021-01-28,1 day ahead inc hosp,2021-01-29,44,quantile,0.500,30.48123303007655
2021-01-28,2 day ahead inc hosp,2021-01-30,44,quantile,0.500,31.008719816681385
2021-01-28,3 day ahead inc hosp,2021-01-31,44,quantile,0.500,31.27220105838939
2021-01-28,4 day ahead inc hosp,2021-02-01,44,quantile,0.500,31.25469349829396
2021-01-28,5 day ahead inc hosp,2021-02-02,44,quantile,0.500,31.18922408413918
2021-01-28,6 day ahead inc hosp,2021-02-03,44,quantile,0.500,31.010885896890596
2021-01-28,7 day ahead inc hosp,2021-02-04,44,quantile,0.500,30.689208940610147
2021-01-28,8 day ahead inc hosp,2021-02-05,44,quantile,0.500,30.188946486003505
2021-01-28,9 day ahead inc hosp,2021-02-06,44,quantile,0.500,29.52247659767635
2021-01-28,10 day ahead inc hosp,2021-02-07,44,quantile,0.500,28.490217369109928
2021-01-28,11 day ahead inc hosp,2021-02-08,44,quantile,0.500,27.30235024009953
2021-01-28,12 day ahead inc hosp,2021-02-09,44,quantile,0.500,26.149967530095658
2021-01-28,13 day ahead inc hosp,2021-02-10,44,quantile,0.500,25.06929216471433
2021-01-28,14 day ahead inc hosp,2021-02-11,44,quantile,0.500,24.087402693662465
2021-01-28,15 day ahead inc hosp,2021-02-12,44,quantile,0.500,23.22417908579372
2021-01-28,16 day ahead inc hosp,2021-02-13,44,quantile,0.500,22.480202863827664
2021-01-28,17 day ahead inc hosp,2021-02-14,44,quantile,0.500,21.81986904953975
2021-01-28,18 day ahead inc hosp,2021-02-15,44,quantile,0.500,20.991809223781438
2021-01-28,19 day ahead inc hosp,2021-02-16,44,quantile,0.500,20.044489663762352
2021-01-28,20 day ahead inc hosp,2021-02-17,44,quantile,0.500,19.125888225907953
2021-01-28,21 day ahead inc hosp,2021-02-18,44,quantile,0.500,18.250240872359548
2021-01-28,22 day ahead inc hosp,2021-02-19,44,quantile,0.500,17.41324972583685
2021-01-28,23 day ahead inc hosp,2021-02-20,44,quantile,0.500,16.595947002714578
2021-01-28,24 day ahead inc hosp,2021-02-21,44,quantile,0.500,16.016556738446827
2021-01-28,25 day ahead inc hosp,2021-02-22,44,quantile,0.500,15.547156853870954
2021-01-28,26 day ahead inc hosp,2021-02-23,44,quantile,0.500,15.163605562464433
2021-01-28,27 day ahead inc hosp,2021-02-24,44,quantile,0.500,14.19098036746832
2021-01-28,28 day ahead inc hosp,2021-02-25,44,quantile,0.500,13.25907035862863
2021-01-28,29 day ahead inc hosp,2021-02-26,44,quantile,0.500,12.44003133436069
2021-01-28,30 day ahead inc hosp,2021-02-27,44,quantile,0.500,11.812101338678593
2021-01-28,31 day ahead inc hosp,2021-02-28,44,quantile,0.500,11.209232888099752
2021-01-28,32 day ahead inc hosp,2021-03-01,44,quantile,0.500,10.627411147324905
2021-01-28,33 day ahead inc hosp,2021-03-02,44,quantile,0.500,10.060586433013532
2021-01-28,34 day ahead inc hosp,2021-03-03,44,quantile,0.500,9.505905677736367
2021-01-28,35 day ahead inc hosp,2021-03-04,44,quantile,0.500,8.970923520377216
2021-01-28,36 day ahead inc hosp,2021-03-05,44,quantile,0.500,8.462709491884054
2021-01-28,37 day ahead inc hosp,2021-03-06,44,quantile,0.500,7.9708653970291365
2021-01-28,38 day ahead inc hosp,2021-03-07,44,quantile,0.500,7.315555128876175
2021-01-28,39 day ahead inc hosp,2021-03-08,44,quantile,0.500,6.703549437918886
2021-01-28,40 day ahead inc hosp,2021-03-09,44,quantile,0.500,6.13529469212847
2021-01-28,41 day ahead inc hosp,2021-03-10,44,quantile,0.500,5.610517745486754
2021-01-28,42 day ahead inc hosp,2021-03-11,44,quantile,0.500,5.12943102354038
2021-01-28,43 day ahead inc hosp,2021-03-12,44,quantile,0.500,4.704092912304767
2021-01-28,44 day ahead inc hosp,2021-03-13,44,quantile,0.500,4.414545711659427
2021-01-28,45 day ahead inc hosp,2021-03-14,44,quantile,0.500,4.17800089172164
2021-01-28,46 day ahead inc hosp,2021-03-15,44,quantile,0.500,4.008135837200656
2021-01-28,47 day ahead inc hosp,2021-03-16,44,quantile,0.500,3.8639390542705523
2021-01-28,48 day ahead inc hosp,2021-03-17,44,quantile,0.500,3.6368826957610945
2021-01-28,49 day ahead inc hosp,2021-03-18,44,quantile,0.500,3.354802007771202
2021-01-28,50 day ahead inc hosp,2021-03-19,44,quantile,0.500,3.1311175471600174
2021-01-28,51 day ahead inc hosp,2021-03-20,44,quantile,0.500,2.9041641174172375
2021-01-28,52 day ahead inc hosp,2021-03-21,44,quantile,0.500,2.6920949427013845
2021-01-28,53 day ahead inc hosp,2021-03-22,44,quantile,0.500,2.495421183895784
2021-01-28,54 day ahead inc hosp,2021-03-23,44,quantile,0.500,2.3136966498255718
2021-01-28,55 day ahead inc hosp,2021-03-24,44,quantile,0.500,2.145839313888721
2021-01-28,56 day ahead inc hosp,2021-03-25,44,quantile,0.500,1.9909845662732122
2021-01-28,57 day ahead inc hosp,2021-03-26,44,quantile,0.500,1.8487161351268424
2021-01-28,58 day ahead inc hosp,2021-03-27,44,quantile,0.500,1.7178955645882679
2021-01-28,59 day ahead inc hosp,2021-03-28,44,quantile,0.500,1.5976595804127376
2021-01-28,60 day ahead inc hosp,2021-03-29,44,quantile,0.500,1.4885423619085043
2021-01-28,61 day ahead inc hosp,2021-03-30,44,quantile,0.500,1.367539687292067
2021-01-28,62 day ahead inc hosp,2021-03-31,44,quantile,0.500,1.253147763666496
2021-01-28,63 day ahead inc hosp,2021-04-01,44,quantile,0.500,1.1488862089234373
2021-01-28,64 day ahead inc hosp,2021-04-02,44,quantile,0.500,1.0540125192095544
2021-01-28,65 day ahead inc hosp,2021-04-03,44,quantile,0.500,0.9675270529922159
2021-01-28,66 day ahead inc hosp,2021-04-04,44,quantile,0.500,0.8883235516857776
2021-01-28,67 day ahead inc hosp,2021-04-05,44,quantile,0.500,0.8157893180152657
2021-01-28,68 day ahead inc hosp,2021-04-06,44,quantile,0.500,0.7496214969419193
2021-01-28,69 day ahead inc hosp,2021-04-07,44,quantile,0.500,0.6890212721084122
2021-01-28,70 day ahead inc hosp,2021-04-08,44,quantile,0.500,0.6333559578986301
2021-01-28,71 day ahead inc hosp,2021-04-09,44,quantile,0.500,0.5823601473798812
2021-01-28,72 day ahead inc hosp,2021-04-10,44,quantile,0.500,0.5357488759553305
2021-01-28,73 day ahead inc hosp,2021-04-11,44,quantile,0.500,0.49324112202685994
2021-01-28,74 day ahead inc hosp,2021-04-12,44,quantile,0.500,0.4544814364369937
2021-01-28,75 day ahead inc hosp,2021-04-13,44,quantile,0.500,0.4189479166634319
2021-01-28,76 day ahead inc hosp,2021-04-14,44,quantile,0.500,0.38610344562520793
2021-01-28,77 day ahead inc hosp,2021-04-15,44,quantile,0.500,0.35749502774306635
2021-01-28,78 day ahead inc hosp,2021-04-16,44,quantile,0.500,0.3351552922689454
2021-01-28,79 day ahead inc hosp,2021-04-17,44,quantile,0.500,0.3130501376013447
2021-01-28,80 day ahead inc hosp,2021-04-18,44,quantile,0.500,0.29143871659642434
2021-01-28,81 day ahead inc hosp,2021-04-19,44,quantile,0.500,0.28727915003975896
2021-01-28,82 day ahead inc hosp,2021-04-20,44,quantile,0.500,0.27320013675414995
2021-01-28,83 day ahead inc hosp,2021-04-21,44,quantile,0.500,0.2500006576754363
2021-01-28,84 day ahead inc hosp,2021-04-22,44,quantile,0.500,0.22886910255418758
2021-01-28,85 day ahead inc hosp,2021-04-23,44,quantile,0.500,0.20944728076214514
2021-01-28,86 day ahead inc hosp,2021-04-24,44,quantile,0.500,0.19364685457546593
2021-01-28,87 day ahead inc hosp,2021-04-25,44,quantile,0.500,0.18310010422988182
2021-01-28,88 day ahead inc hosp,2021-04-26,44,quantile,0.500,0.17174344520878457
2021-01-28,89 day ahead inc hosp,2021-04-27,44,quantile,0.500,0.15862853098866606
2021-01-28,90 day ahead inc hosp,2021-04-28,44,quantile,0.500,0.1465170652769307
